income,total_debt,num_late_payments,payment_history_score,credit_utilization,age,employment_years,loan_purpose,target,debt_to_income,avg_payment_delay,credit_score_cat
44755,5527,0,300,101,55,16,home,0,0.12349182232549825,0.0,low
28454,29456,4,300,151,28,27,business,0,1.0351783517835178,0.14285714285714285,low
35230,8212,2,300,12,39,22,home,0,0.23309017626522097,0.08695652173913043,low
50792,60827,6,300,69,55,5,car,0,1.1975469060697341,1.0,low
17740,19071,4,300,7,31,3,education,0,1.0749675892001578,1.0,low
16821,17659,7,300,34,41,10,car,0,1.0497562715491617,0.6363636363636364,low
47485,17106,6,300,108,43,0,home,0,0.360232489575875,6.0,low
71489,8099,3,300,162,45,14,home,0,0.11328857182822773,0.2,low
44659,38037,3,300,165,57,3,car,0,0.8517017465293327,0.75,low
76485,16483,2,300,90,44,21,personal,0,0.21550349083492404,0.09090909090909091,low
16230,33068,3,300,200,42,6,personal,0,2.037335962047933,0.42857142857142855,low
48418,3427,2,300,169,33,6,home,0,0.07077800037175488,0.2857142857142857,low
40113,4707,2,300,59,44,11,car,0,0.11734057934885576,0.16666666666666666,low
42659,4250,2,300,200,51,14,home,0,0.0996249413970933,0.13333333333333333,low
17696,6539,1,300,86,26,25,home,0,0.3694976549697689,0.038461538461538464,low
82404,16008,5,300,200,44,23,business,0,0.19426005703537408,0.20833333333333334,low
26684,13504,8,300,88,36,10,business,0,0.5060520891886828,0.7272727272727273,low
35283,22322,9,300,74,38,3,home,0,0.632638022899898,2.25,low
19736,6478,1,300,50,40,1,home,0,0.32821604093833917,0.5,low
35362,14443,2,300,35,43,2,home,0,0.40842123123038204,0.6666666666666666,low
90214,1926,11,300,200,26,3,personal,0,0.02134899961203791,2.75,low
37984,21395,11,300,112,37,0,personal,1,0.5632486507832039,11.0,low
90156,25482,1,300,200,26,18,home,0,0.28264028306177,0.05263157894736842,low
24883,35489,1,300,97,80,14,home,0,1.4261774634303166,0.06666666666666667,low
63950,3725,1,300,172,50,9,personal,0,0.05824772091132273,0.1,low
19330,13751,2,300,94,60,11,personal,0,0.7113444726087631,0.16666666666666666,low
64662,27500,4,300,174,45,19,car,0,0.42528184587785905,0.2,low
48316,3387,6,300,78,59,2,home,0,0.0700995508827121,2.0,low
29833,36941,6,300,27,56,11,home,0,1.2382181403767514,0.5,low
132756,10719,4,300,200,71,29,education,0,0.08074150515603697,0.13333333333333333,low
73502,58058,6,300,48,61,13,car,0,0.7898725222099778,0.42857142857142855,low
70074,29561,4,300,200,79,7,home,0,0.4218480199785944,0.5,low
38355,67052,5,300,132,47,12,education,0,1.7481489206382312,0.38461538461538464,low
52501,24706,2,300,47,69,7,home,0,0.47057254961715744,0.25,low
76790,17432,4,300,51,55,20,personal,0,0.22700576890521024,0.19047619047619047,low
25638,10249,2,300,141,72,10,car,0,0.39974257966379345,0.18181818181818182,low
23668,29063,3,300,104,54,11,home,0,1.2278930246313744,0.25,low
37682,17729,8,300,179,29,1,education,0,0.47047740360374707,4.0,low
19385,36205,8,300,200,28,11,car,0,1.867584855050036,0.6666666666666666,low
18768,24715,11,300,88,47,3,personal,0,1.3167989770366029,2.75,low
63650,1611,2,300,16,26,4,education,0,0.02530989301032191,0.4,low
78725,37165,9,300,138,33,19,car,0,0.47208038005233344,0.45,low
61977,1198,4,300,34,25,18,personal,0,0.019329439478524637,0.21052631578947367,low
46583,18719,12,300,16,31,4,car,0,0.40183324746694143,2.4,low
38041,42844,4,300,200,37,7,personal,0,1.1262289048945902,0.5,low
53128,50326,2,300,158,55,3,car,0,0.9472416194545352,0.5,low
43258,22969,0,300,3,56,17,education,0,0.5309646547539241,0.0,low
21111,5464,1,300,93,69,6,home,0,0.2588101553618795,0.14285714285714285,low
25168,40012,0,300,200,33,20,car,0,1.5897334022011205,0.0,low
21660,60482,12,300,102,42,7,personal,0,2.7922071926503853,1.5,low
32681,12864,2,300,134,39,11,personal,0,0.3936111621075822,0.16666666666666666,low
38746,25476,3,300,133,60,5,home,0,0.6574960642114228,0.5,low
24703,28807,2,300,127,63,1,home,0,1.16608646373057,1.0,low
44369,8753,4,300,133,60,9,personal,0,0.1972729321613703,0.4,low
49210,17249,4,300,22,29,5,personal,0,0.3505110645993782,0.6666666666666666,low
21538,22427,1,300,200,38,2,home,0,1.0412275407400529,0.3333333333333333,low
85528,38576,12,300,200,51,10,education,0,0.4510283061885442,1.0909090909090908,low
30007,36637,4,300,67,27,7,car,0,1.2209077579312184,0.5,low
16577,32259,5,300,140,37,2,personal,0,1.945892146217879,1.6666666666666667,low
31736,48118,4,300,45,31,0,home,0,1.516148344203926,4.0,low
27376,10630,0,300,200,27,7,home,0,0.3882821346385652,0.0,low
49863,30282,5,300,26,28,19,personal,0,0.6072918337879031,0.25,low
17608,40992,8,300,189,42,3,home,0,2.3279005054233632,2.0,low
47700,1906,3,300,156,31,12,education,0,0.039957233600972725,0.23076923076923078,low
53852,20642,1,300,50,70,0,car,0,0.3833026943717156,1.0,low
16189,5448,3,300,200,49,14,car,0,0.3365040148239654,0.2,low
28169,46494,1,300,37,38,3,car,0,1.650479233226837,0.25,low
34339,45539,6,300,74,36,6,education,0,1.3261211415259173,0.8571428571428571,low
57185,22556,2,300,61,38,2,home,0,0.3944322036862169,0.6666666666666666,low
18453,41540,1,300,128,63,0,education,0,2.251002492684513,1.0,low
46334,35362,3,300,52,28,12,personal,0,0.7631811805330744,0.23076923076923078,low
27747,4667,2,300,32,50,25,personal,0,0.16819230214790254,0.07692307692307693,low
34316,13196,4,300,40,30,12,home,0,0.38453244747501236,0.3076923076923077,low
61652,40440,11,300,200,34,3,home,0,0.6559291518660892,2.75,low
60655,4830,10,300,91,64,8,car,0,0.07962938538644157,1.1111111111111112,low
74199,8509,8,300,66,61,14,car,0,0.11467654986522911,0.5333333333333333,low
19212,11813,10,300,105,31,14,car,0,0.6148441159631499,0.6666666666666666,low
34590,34299,3,300,37,38,1,business,0,0.9915584978751698,1.5,low
36963,28400,10,300,27,26,9,home,0,0.7683151174115356,1.0,low
32448,29290,7,300,188,48,3,home,0,0.9026472310394773,1.75,low
44486,48216,8,300,200,47,4,car,0,1.0838222402050037,1.6,low
18623,48515,1,300,65,53,1,business,0,2.604972079037801,0.5,low
36648,29384,1,300,118,52,4,home,0,0.8017681246418729,0.2,low
50684,10820,2,300,200,48,7,business,0,0.21347538719542272,0.25,low
23946,30043,5,300,60,67,12,car,0,1.2545621580991355,0.38461538461538464,low
26190,63171,9,300,200,62,12,personal,0,2.411935397655683,0.6923076923076923,low
57042,19669,1,300,59,80,15,personal,0,0.34481005557211225,0.0625,low
60269,11713,1,300,51,31,11,car,1,0.19434212709474033,0.08333333333333333,low
39007,19327,1,300,28,41,14,home,0,0.4954624692370796,0.06666666666666667,low
30629,27986,2,300,60,78,10,car,0,0.9136793992817499,0.18181818181818182,low
42049,5554,0,300,71,49,7,home,0,0.1320808561236623,0.0,low
36415,56114,8,300,53,49,3,business,0,1.5409160808435853,2.0,low
26867,4815,1,300,72,29,2,personal,0,0.1792094685127289,0.3333333333333333,low
32320,27597,0,300,121,80,2,business,0,0.8538411559048297,0.0,low
72927,7999,4,300,141,29,7,personal,0,0.10968352347520842,0.5,low
80795,5778,4,300,200,27,7,car,0,0.07151344125946829,0.5,low
17271,1354,2,300,143,48,14,home,0,0.07839277443260768,0.13333333333333333,low
19324,1720,3,300,67,56,14,personal,0,0.0890038809831824,0.2,low
54162,15316,1,300,93,42,16,car,0,0.28277606484131235,0.058823529411764705,low
69796,4915,11,300,92,47,9,business,0,0.07041849936243678,1.1,low
67724,22443,2,300,115,59,12,car,0,0.33138427464008857,0.15384615384615385,low
49362,18283,2,300,114,28,14,home,0,0.37037862366549845,0.13333333333333333,low
17918,34508,7,300,138,48,6,personal,0,1.92577710809755,1.0,low
16268,23374,2,300,125,46,5,home,0,1.4367201426024956,0.3333333333333333,low
66867,25884,7,300,67,39,7,personal,0,0.38709098522462165,0.875,low
45339,16291,1,300,4,62,20,personal,1,0.35930745478606085,0.047619047619047616,low
45739,10305,2,300,111,35,6,personal,0,0.22529514648010493,0.2857142857142857,low
50864,4322,1,300,168,40,10,business,0,0.0849700186768898,0.09090909090909091,low
18196,16201,9,300,93,63,5,education,0,0.8903115898224983,1.5,low
35799,24364,4,300,11,39,7,personal,0,0.6805586592178771,0.5,low
38124,33746,7,300,8,35,0,car,0,0.8851409836065574,7.0,low
28443,43928,8,300,19,36,2,education,0,1.5443678807481367,2.6666666666666665,low
47537,27560,2,300,143,41,5,business,0,0.5797467289326433,0.3333333333333333,low
32409,52616,6,300,190,52,7,car,0,1.62344955260722,0.75,low
49699,14804,1,300,79,41,0,car,0,0.29786720321931587,1.0,low
28831,8258,2,300,127,49,14,car,0,0.2864178690344062,0.13333333333333333,low
18845,19268,4,300,200,65,29,education,0,1.02239201952669,0.13333333333333333,low
34557,15631,4,300,19,50,7,personal,0,0.452312055095781,0.5,low
16145,27938,2,300,3,54,1,home,0,1.730335686857426,1.0,low
22472,23635,1,300,33,36,14,personal,0,1.0517064922351267,0.06666666666666667,low
50986,62006,1,300,200,71,8,business,0,1.2161139113891777,0.1111111111111111,low
33640,2235,2,300,200,36,19,personal,0,0.06643678844267412,0.1,low
58186,34549,8,300,18,48,3,education,0,0.5937580559231443,2.0,low
47480,40939,1,300,112,34,0,personal,0,0.862218571639182,1.0,low
33946,17476,4,300,17,51,2,home,0,0.5148024862285328,1.3333333333333333,low
38091,33846,0,300,143,32,28,personal,0,0.8885330253071511,0.0,low
27632,31466,11,300,50,58,3,home,0,1.138710961531502,2.75,low
36144,17045,2,300,2,80,7,personal,1,0.4715728316502974,0.25,low
25558,16457,0,300,5,54,21,personal,1,0.6438827810164717,0.0,low
37452,9349,5,300,26,52,3,car,0,0.24961952313566335,1.25,low
19400,5787,3,300,158,57,18,home,0,0.2982835936291944,0.15789473684210525,low
63325,33806,3,300,108,43,16,personal,0,0.5338407605091116,0.17647058823529413,low
34655,22457,6,300,200,28,7,car,0,0.647997460757156,0.75,low
35501,9150,7,300,48,49,16,personal,0,0.25773195876288657,0.4117647058823529,low
114652,40358,1,300,162,80,19,home,0,0.35200125596364684,0.05,low
18421,20408,2,300,60,48,4,home,0,1.107805884268809,0.4,low
48224,20633,5,300,200,33,8,personal,0,0.4278486262312079,0.5555555555555556,low
74504,36202,8,300,43,54,15,business,0,0.4859002751493188,0.5,low
18315,4760,1,300,182,28,6,personal,0,0.2598820703210308,0.14285714285714285,low
36541,10240,4,300,12,53,2,car,0,0.2802254939521646,1.3333333333333333,low
23428,13817,3,300,25,36,10,business,0,0.5897392120875837,0.2727272727272727,low
39205,6177,7,300,200,65,12,education,0,0.1575524154466153,0.5384615384615384,low
21745,27566,1,300,129,25,17,business,0,1.2676354272050032,0.05555555555555555,low
65908,1741,4,300,48,42,11,business,0,0.02641520884856393,0.3333333333333333,low
41681,7383,3,300,200,62,19,education,0,0.1771268173312221,0.15,low
38065,29015,5,300,37,47,4,car,0,0.7622287605737403,1.0,low
25605,3249,2,300,104,51,14,car,0,0.12688432398656566,0.13333333333333333,low
78035,33022,3,300,200,80,3,personal,0,0.4231636680506433,0.75,low
44145,19272,5,300,200,53,12,home,0,0.4365514429393377,0.38461538461538464,low
43771,8798,2,300,18,48,8,business,0,0.2009960705473819,0.2222222222222222,low
35993,18071,12,300,26,29,11,home,0,0.5020558982052564,1.0,low
26904,17739,4,300,75,41,6,business,0,0.6593198290280617,0.5714285714285714,low
32644,23403,3,300,117,57,2,personal,0,0.7168938581712361,1.0,low
26441,41433,3,300,0,49,4,home,0,1.5669389607442705,0.6,low
26592,3373,2,300,116,34,6,home,0,0.12683788967021398,0.2857142857142857,low
36862,40192,8,300,98,76,4,home,0,1.0903073542576567,1.6,low
38318,26698,3,300,200,80,18,business,0,0.6967300816827161,0.15789473684210525,low
59187,29685,8,300,117,41,2,personal,0,0.5015374738122592,2.6666666666666665,low
32245,54813,9,300,85,74,12,home,0,1.6998387396886436,0.6923076923076923,low
65618,47054,2,300,200,41,19,personal,0,0.7170788948322895,0.1,low
21328,28448,9,300,40,32,13,car,0,1.3337709222185756,0.6428571428571429,low
20900,13171,1,300,2,41,22,education,0,0.6301612363044831,0.043478260869565216,low
42737,15472,5,300,112,51,16,personal,0,0.36201974823342226,0.29411764705882354,low
31238,9227,0,300,6,29,13,car,0,0.2953679695252729,0.0,low
70518,23129,2,300,166,38,6,education,0,0.3279825295310484,0.2857142857142857,low
63050,40572,6,300,200,47,3,home,0,0.6434790883570443,1.5,low
65937,20177,6,300,200,80,4,home,0,0.3059995753586703,1.2,low
46956,28954,4,300,163,50,2,car,0,0.6166066827097132,1.3333333333333333,low
19452,10020,5,300,147,28,7,home,0,0.5150876471495399,0.625,low
42207,5549,5,300,200,78,10,business,0,0.13146796815769524,0.45454545454545453,low
87904,9759,0,300,82,35,1,car,0,0.11101757579204824,0.0,low
17370,69194,4,300,148,80,16,education,0,3.98330550918197,0.23529411764705882,low
23306,10081,4,300,192,60,17,home,0,0.4325309992706054,0.2222222222222222,low
23525,26629,4,300,124,46,3,car,0,1.1318966250106266,1.0,low
44333,6710,2,300,121,42,7,business,0,0.1513511075021428,0.25,low
25896,23795,7,300,80,37,6,personal,0,0.9188322971772792,1.0,low
25937,22408,0,300,6,62,13,home,0,0.8639062379520395,0.0,low
57616,34076,1,300,137,43,6,personal,0,0.5914226703924189,0.14285714285714285,low
32641,5471,2,300,184,37,5,education,0,0.16760615158384903,0.3333333333333333,low
47725,13283,4,300,73,28,4,education,0,0.2783178980010895,0.8,low
66891,18438,12,300,142,50,4,education,0,0.2756383424026789,2.4,low
23649,33994,5,300,192,74,1,home,0,1.4373784355179704,2.5,low
29983,4409,1,300,66,43,16,home,0,0.14704509071504804,0.058823529411764705,low
31472,26731,3,300,14,37,4,business,0,0.8493311727512471,0.6,low
33915,15788,6,300,200,35,23,car,0,0.46550300743012146,0.25,low
30563,12110,5,300,102,42,12,personal,0,0.3962177725428609,0.38461538461538464,low
46705,55587,1,300,120,70,6,car,0,1.1901468762043421,0.14285714285714285,low
34222,9288,10,300,79,54,1,home,0,0.2713964293019315,5.0,low
27383,34086,2,300,159,36,1,personal,0,1.2447414548641542,1.0,low
81735,17856,2,300,35,64,21,car,0,0.21845943036116278,0.09090909090909091,low
66456,19797,1,300,200,38,13,education,0,0.2978918699309328,0.07142857142857142,low
17820,7489,0,300,184,30,13,business,0,0.4202345547387913,0.0,low
57301,65320,1,300,200,56,4,personal,0,1.139925308017172,0.2,low
69122,2936,5,300,89,28,9,personal,0,0.042475008318504696,0.5,low
40899,4278,5,300,61,31,16,business,0,0.10459657701711492,0.29411764705882354,low
24467,20137,6,300,52,55,23,business,0,0.8229932973679909,0.25,low
21860,17106,1,300,200,33,2,personal,0,0.7824893646219294,0.3333333333333333,low
42309,4476,4,300,44,27,10,car,0,0.10579059324036871,0.36363636363636365,low
34843,35980,5,300,28,39,0,home,0,1.032602456663988,5.0,low
77552,65624,4,300,200,53,7,car,0,0.846182610601782,0.5,low
23703,16191,0,300,175,41,8,home,0,0.6830492743840701,0.0,low
30512,15358,3,300,103,36,1,business,0,0.5033264510208764,1.5,low
19343,27252,4,300,41,49,4,business,0,1.4088089330024813,0.8,low
38584,5606,5,300,50,36,10,education,0,0.14528962031877674,0.45454545454545453,low
27643,29331,1,300,200,30,7,home,0,1.0610259007379539,0.125,low
30445,33971,2,300,32,66,11,personal,0,1.115778755829994,0.16666666666666666,low
20861,12756,4,300,25,25,2,car,0,0.6114466494104113,1.3333333333333333,low
38081,46193,1,300,63,50,1,business,0,1.2129877632477286,0.5,low
26006,31434,5,300,103,69,18,education,0,1.2086745876110279,0.2631578947368421,low
34870,3509,1,300,25,61,29,car,0,0.10062802902124975,0.03333333333333333,low
59794,10137,2,300,46,40,2,home,0,0.16952922485157623,0.6666666666666666,low
34067,45388,9,300,87,36,7,home,0,1.3322766232241399,1.125,low
24994,5245,1,300,7,44,7,personal,0,0.20984196839367875,0.125,low
45754,6590,1,300,200,80,12,personal,0,0.1440279750846902,0.07692307692307693,low
31962,21646,2,300,92,43,25,business,0,0.6772205362450333,0.07692307692307693,low
28091,5128,2,300,49,56,5,home,0,0.18254307276092838,0.3333333333333333,low
28658,16176,2,300,101,58,6,car,0,0.5644300219826233,0.2857142857142857,low
85691,20098,3,300,83,61,15,personal,0,0.2345376464547449,0.1875,low
21745,12797,1,300,111,63,8,personal,0,0.5884760415708636,0.1111111111111111,low
41706,48460,1,300,200,31,25,home,0,1.1619152660224903,0.038461538461538464,low
43956,30211,3,300,54,29,5,home,0,0.6872853015446914,0.5,low
49316,23866,2,300,138,27,1,personal,0,0.4839304905002332,1.0,low
64503,13170,2,300,13,33,9,car,0,0.2041733845963041,0.2,low
68088,67176,3,300,200,46,17,car,0,0.9865910793226512,0.16666666666666666,low
19536,5359,2,300,200,80,9,home,0,0.27430004606643804,0.2,low
69340,19822,1,300,197,41,17,education,0,0.2858626209601823,0.05555555555555555,low
59528,11278,7,300,121,62,25,personal,0,0.189453879621697,0.2692307692307692,low
42500,10026,3,300,42,30,15,personal,0,0.23590033175689984,0.1875,low
22182,20121,1,300,20,46,4,education,0,0.9070459360771762,0.2,low
98830,33958,7,300,28,74,20,education,0,0.3435966447774484,0.3333333333333333,low
43086,19169,0,300,11,36,0,home,0,0.4448905702416042,0.0,low
66977,43548,0,300,200,49,5,education,0,0.6501836423900386,0.0,low
40727,17481,3,300,53,30,2,car,0,0.42921331761932824,1.0,low
48376,60182,0,300,200,59,8,business,0,1.2440209190317713,0.0,low
26321,43652,3,300,16,74,5,car,0,1.6583846212293898,0.5,low
24762,18619,2,300,72,44,9,home,0,0.7518878972660825,0.2,low
25411,25687,1,300,6,38,32,home,1,1.0108216590587125,0.030303030303030304,low
31963,2586,2,300,141,54,22,car,0,0.08090351645601301,0.08695652173913043,low
20696,13303,5,300,32,26,5,home,0,0.6427501570275885,0.8333333333333334,low
19536,42282,2,300,103,57,0,home,0,2.1642012591493063,2.0,low
62925,8511,2,300,49,47,3,personal,0,0.13525410799987286,0.5,low
39944,1848,3,300,98,42,20,car,0,0.04626361246714232,0.14285714285714285,low
47026,12253,3,300,79,26,4,education,0,0.26055244859336124,0.6,low
53354,4004,5,300,96,47,9,personal,0,0.0750445131665261,0.5,low
49480,33768,1,300,127,27,1,personal,0,0.6824437662941331,0.5,low
66927,15097,7,300,19,35,7,education,0,0.22557076261056658,0.875,low
29376,49500,7,300,150,69,1,personal,0,1.6849916601422883,3.5,low
67917,63044,9,300,15,53,12,car,0,0.9282369916664213,0.6923076923076923,low
20268,47749,5,300,197,62,6,car,1,2.355764961270906,0.7142857142857143,low
68626,17515,4,300,38,49,0,car,0,0.25522024859020503,4.0,low
33722,7541,1,300,12,37,7,business,0,0.22361592978086173,0.125,low
57002,21913,2,300,7,33,2,business,1,0.38441836394575724,0.6666666666666666,low
25683,21369,1,300,138,33,18,car,0,0.8319965737424078,0.05263157894736842,low
48200,33501,4,300,107,49,17,home,0,0.6950270741270927,0.2222222222222222,low
64484,12751,2,300,52,46,19,business,0,0.19773590757540513,0.1,low
38288,29468,5,300,29,39,6,home,0,0.7696205176421427,0.7142857142857143,low
35103,18078,2,300,61,28,26,education,1,0.5149840474020054,0.07407407407407407,low
41278,44124,3,300,200,34,4,business,0,1.0689212432471717,0.6,low
40651,11357,0,300,67,42,3,personal,0,0.27937124864705304,0.0,low
55463,10841,5,300,86,38,14,personal,0,0.19546011827491705,0.3333333333333333,low
39266,80543,12,300,100,47,14,personal,0,2.051162553798355,0.8,low
65357,3730,0,300,200,76,5,education,0,0.05707028978854922,0.0,low
40555,39284,1,300,27,62,6,personal,0,0.9686359601538613,0.14285714285714285,low
52470,40716,8,300,83,53,3,business,0,0.7759714890129786,2.0,low
29478,16457,6,300,33,71,8,home,0,0.5582618134943519,0.6666666666666666,low
33600,17560,2,300,190,30,12,home,0,0.5226034939436326,0.15384615384615385,low
31155,10300,2,300,96,58,4,car,0,0.3305944280395429,0.4,low
65019,20288,4,300,11,61,18,car,0,0.3120270685942787,0.21052631578947367,low
32434,19296,7,300,66,44,12,business,0,0.594912902728534,0.5384615384615384,low
